image_name,ADI,BACK,DEB,LYM,MUC,NORM,STR,TUM
NCT-CRC-HE-100K/STR/STR-YMCVGMYD.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/TUM/TUM-FIAHWWMP.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/NORM/NORM-IEVHFDCS.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/BACK/BACK-CVCHRAEP.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-TGKAWQAL.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-EEANHVWE.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/MUC/MUC-VTEEDELY.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/ADI/ADI-QITKLEHS.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-NFFGLDME.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/STR/STR-HQTRQRAD.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/LYM/LYM-MQFNLHTL.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-HHYLTRVS.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-SKCWRSGI.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/DEB/DEB-FTECNNMK.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-HYENTECS.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/TUM/TUM-WLECTCFE.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/DEB/DEB-AFVQFPIN.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-IPPCPWFF.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/NORM/NORM-QWVMGMMD.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/NORM/NORM-TDAAERVA.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/STR/STR-SDVTSVLP.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/MUC/MUC-RHSHCAKF.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/BACK/BACK-FEILLFHW.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-CLPSQRIC.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/ADI/ADI-DDKLRSNI.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-YNVAHNDF.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/ADI/ADI-FILHNIWW.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-KKAGWMSG.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-PIKTRSFA.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/TUM/TUM-KQMLYQDQ.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/MUC/MUC-PVAIKMLK.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/ADI/ADI-QQRNPSVF.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-SCWDLIFR.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/TUM/TUM-PYQFEQYC.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/DEB/DEB-LIGCNSSP.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-ELGVHDSP.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-YQGFVYMP.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/NORM/NORM-SMVEMWKN.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/TUM/TUM-GHWKHDSA.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/TUM/TUM-WDTCANQT.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/DEB/DEB-HAAFDIEP.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-IAWASQWI.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-NMIYCMIL.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/TUM/TUM-ETMDVSNV.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/DEB/DEB-QLAEWVCC.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-CECTMGCE.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/MUC/MUC-RCTSPSYI.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/STR/STR-MVTVRLYK.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/LYM/LYM-YEFIFYHV.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-TVKRCYQH.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-CYMFDKMY.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/MUC/MUC-HQISCCQN.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/TUM/TUM-YDVPYLIY.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/STR/STR-GWQDVSNV.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/NORM/NORM-EVFVNGVA.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/DEB/DEB-CAIDRYVN.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-IIFQNMRR.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-LDGMVGFF.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/STR/STR-GNQIALME.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/ADI/ADI-QRQLGANY.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-HWPSHFFF.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/BACK/BACK-ERLMGTVY.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-TECEAAPR.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-APPYGMVH.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-ELLIGKFN.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/LYM/LYM-LNAPGQGD.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-HDSLNSRD.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-YHYWFGDQ.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-YRKLTIEL.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/ADI/ADI-PCMKNMYL.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-LGRHTDAD.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-HLIDLMVE.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/BACK/BACK-MLISHDSA.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-WKEMLYEG.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/STR/STR-AMITNYDD.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/DEB/DEB-QEWHPTRG.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-MKRQMQGK.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-PIAVQWFV.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/MUC/MUC-WGNTEQQA.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/BACK/BACK-AKNNQKRG.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-FQDQTCYA.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/STR/STR-AAHVNFQF.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/DEB/DEB-TFWVYQRG.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-HPNMEPYV.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-GFPFWVFM.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-HWVWTYPW.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-PATAMRYR.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/LYM/LYM-AMWEDWSW.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-DEIKYLYI.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/ADI/ADI-AVMIDGMF.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-SILYDFGR.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-NMFVYIFK.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-CFQLFKRV.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/BACK/BACK-CGFLFHRN.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-AHKYHKTK.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/NORM/NORM-PSHTRRWW.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/DEB/DEB-DHIVQLNI.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-HRNWCTIN.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/MUC/MUC-CNVARQWK.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/TUM/TUM-SEIWVWQS.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/LYM/LYM-VWQWHTMW.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-SGPGPANF.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-PCIFAMWS.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/LYM/LYM-PMPQRACR.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-CRARWWQI.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-NNYWQFHL.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/BACK/BACK-CYSSSRPT.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-FDFYQRWC.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-SVKNVTVT.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/STR/STR-YWWWEHVH.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/ADI/ADI-AERFCIRT.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-LVDYCDQN.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-LRVFSMQA.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-HCPPEVMN.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/ADI/ADI-QAPGSSAT.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-LLKHFNCY.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-AFDFKWWP.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-LDAYSGQD.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/MUC/MUC-ICRYTDIM.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/DEB/DEB-TFNWVHFR.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-CCPFHLHD.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-KWFEPQGW.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-KDVKYVCK.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-CFYTQKLG.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/MUC/MUC-AHYVMLSI.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/MUC/MUC-VGTQFFLF.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/NORM/NORM-PLEIMPYW.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/NORM/NORM-KRTYLMFS.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/DEB/DEB-WPHPDRLR.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-LGVYDDPM.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-NFTQLICK.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-SCLTVWCI.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/LYM/LYM-ETMTEMEL.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-ALYQQQGK.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/LYM/LYM-LIITPMRI.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-EQTMYNML.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-QACTISSG.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-HIMVQMET.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-KIIYDSFY.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-MGIYVFVH.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-KPKYRRPS.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-TATPHVMQ.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/DEB/DEB-ADILIQYN.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-IMLSPTPE.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-DWNEAMFD.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-LMPYVYEQ.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-TLGDVLLS.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/MUC/MUC-DQFWWYTI.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/NORM/NORM-YNRTTYAL.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/BACK/BACK-NWCIFNSP.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-MMTWPKFL.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-ENMRMVSR.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-HAWTLCVN.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-AQSTACYK.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-DMRRIHHV.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/TUM/TUM-MCKAWPWT.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/ADI/ADI-KQCSAPEA.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-NCMAQLQC.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-AVHDIYQS.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/MUC/MUC-HLHTPYTP.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/MUC/MUC-KTGHRYYM.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/MUC/MUC-CNSPMNQC.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/NORM/NORM-HCCECHKD.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/TUM/TUM-CYGMITFE.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/MUC/MUC-CYIVTLYC.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/NORM/NORM-GCCGWGCM.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/LYM/LYM-SPMKSYGY.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-IHGECFRQ.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/LYM/LYM-NHGYKGLE.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-NPSTNIRA.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-WTNQDLDF.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/MUC/MUC-YWPGVVLN.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/NORM/NORM-HMMCMFGY.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/STR/STR-NNGDPKQE.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/NORM/NORM-PRAFPPWV.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/DEB/DEB-TCVKWTLD.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-FGWILSKK.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/TUM/TUM-IQLRMQCK.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/DEB/DEB-RAIRTEIN.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-PSLCMDFE.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/MUC/MUC-MDQDVQHW.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/MUC/MUC-GERMICYT.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/BACK/BACK-LKEDHVYA.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-PETLHEYD.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-NQWAREAM.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-SNWHEIRC.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/MUC/MUC-TEVESDPH.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/LYM/LYM-FLYKAFGD.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-FYNQVWVG.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/STR/STR-GRCNTHFY.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/ADI/ADI-GYLGKRHS.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-AHCHVDYH.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-WRLYHYWK.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/NORM/NORM-RYSTDVGE.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/LYM/LYM-DPRIDLNN.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-FGDLNIKC.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/STR/STR-MRPTYLAI.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/NORM/NORM-PYCTYHHS.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/TUM/TUM-VYKHWKSI.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/STR/STR-KQAAWTHV.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/ADI/ADI-AVFDMCYC.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-CTKLLNLK.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/ADI/ADI-LFIQDWPR.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-ERATYHVV.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/BACK/BACK-MVNGWPEC.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-FDEVRKDK.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/STR/STR-FNAHWSIW.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/STR/STR-AYCPTIVE.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/TUM/TUM-DKITCGFC.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/BACK/BACK-ALDNSGGD.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-LSNAQEGW.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-ARYMFQWN.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/MUC/MUC-GDLGEQHH.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/BACK/BACK-NYLCCSEW.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-RCSFQDSS.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/DEB/DEB-NGMPFDID.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-FKKNVRVM.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-RPSLSRNW.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-PGWIIPFC.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/NORM/NORM-EFDCGSFS.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/ADI/ADI-AEFANCWY.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-DIHTHGNQ.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-QWYFSPMG.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/TUM/TUM-RSAKGFIH.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/NORM/NORM-DEFRNGKF.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/DEB/DEB-RAFRSLKK.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-VDIYNEQG.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/LYM/LYM-AQHVKSLP.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-TRETTCHG.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-AFYCGERN.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-CRTDRWDY.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/ADI/ADI-AYPVLRGA.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-AIEANSCI.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/BACK/BACK-NCDKPLPW.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-FKNNQHTT.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-IWVSVMAT.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-KQVMACKI.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-AEFNMISA.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-KWKSNHQW.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-IAHNVHGK.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-AYEYMAWL.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/LYM/LYM-QKKKIPNS.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-GACEKAPI.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-EFKQFKCA.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/LYM/LYM-INYDFMEG.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/BACK/BACK-DTIKPVCK.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/MUC/MUC-VGKWPIQM.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/LYM/LYM-KADPYWPS.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-IVLEEWNE.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-SRGNFGCT.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-KKSDVTGR.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/TUM/TUM-WWLCGCIV.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/TUM/TUM-KMYCSCND.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/NORM/NORM-ASAQDNTG.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/NORM/NORM-GDHQLRLK.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/STR/STR-MNLTMHFG.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/TUM/TUM-FMRIYWGE.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/LYM/LYM-LCKYTPTR.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/LYM/LYM-PAEINKLW.tif,0,0,0,1,0,0,0,0
NCT-CRC-HE-100K/STR/STR-LPFSSYQG.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/BACK/BACK-FQNTNYHI.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-RMWDILPA.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-WDCSFDMN.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/NORM/NORM-SYTPWIIK.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/TUM/TUM-PGVFEIPP.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/MUC/MUC-DGNIDGWR.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/TUM/TUM-KYNLRHHH.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/DEB/DEB-KKMWIGNI.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/NORM/NORM-RPYLRLTK.tif,0,0,0,0,0,1,0,0
NCT-CRC-HE-100K/MUC/MUC-YKTIMDRY.tif,0,0,0,0,1,0,0,0
NCT-CRC-HE-100K/BACK/BACK-MWRAEKPF.tif,0,1,0,0,0,0,0,0
NCT-CRC-HE-100K/DEB/DEB-QAIITPCS.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/STR/STR-HMWLTYVT.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/TUM/TUM-VNDFKQRP.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/ADI/ADI-KSDLGVYW.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/ADI/ADI-MREMHYVI.tif,1,0,0,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-PPMMYANW.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/STR/STR-YFTMIHWM.tif,0,0,0,0,0,0,1,0
NCT-CRC-HE-100K/DEB/DEB-WGWITKHA.tif,0,0,1,0,0,0,0,0
NCT-CRC-HE-100K/TUM/TUM-GINCKRCR.tif,0,0,0,0,0,0,0,1
NCT-CRC-HE-100K/NORM/NORM-PVATITRQ.tif,0,0,0,0,0,1,0,0
