image_name,neutrophil,mast_cell,macrophage,lymphocyte,junk,hemosiderophage,erythrocyte,eosinophil
cell_classification-1/train/neutrophil/FO-CA21-W4_6212_bbox_7_jpg.rf.f0a2bb54444cb605b163cbef99142479.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA03-W4_3320_bbox_7_jpg.rf.c6c14ba70349924e13a4730ae88fd816.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6925_png_bbox_8_jpg.rf.627e9076b8f3140f49d6f5d24a3612c6.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA03-W4_3320_bbox_7_jpg.rf.8877f9d7628ead29f123180a4fe38e86.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_9904_bbox_2_jpg.rf.ee9b69ac4673a7acd4f27bbb258b7e44.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6921_png_bbox_12_jpg.rf.e435a6885bdbe840a9d6c9c8784bf554.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA19-BL_4846_bbox_3_jpg.rf.4b4a78c6a99793958f95ccd389a4758d.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA03-W4_3320_bbox_9_jpg.rf.e293c2424b94ca650d9c9c156916a347.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA19-W4_1363_bbox_5_jpg.rf.f22c6808bf553cd413e4d58a7886f874.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6925_png_bbox_7_jpg.rf.c8ae94af862421300fa37d090e14ca6f.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA19-W4_1363_bbox_5_jpg.rf.47af8bcc6f18a2aa412a2336f68a507d.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-NM04-BL_1740_bbox_6_jpg.rf.66291816735a0438beb1ac1abbf6aaad.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_1_img_6851_png_bbox_36_jpg.rf.3bb0aedfd662989e4dfa585273afbad8.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_4737_bbox_1_jpg.rf.f37a9fa7c707b9a26a5bad43cfbefa64.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA07-BL_3126_bbox_4_jpg.rf.d945d4cfd138df8b751baf4d3f0b3396.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_4737_bbox_1_jpg.rf.8f541ce9c89584f9ae7710aa14b4f678.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-IN06-BL_123_bbox_3_jpg.rf.027d4590b7379e75d7cd65e5ae7378f1.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_8880_bbox_4_jpg.rf.d7ba795f93934448997732650a4c9ccc.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA21-W4_1205_bbox_5_jpg.rf.b91acb9eacbd5aeb837609946518c6d2.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA03-W4_3320_bbox_10_jpg.rf.011a36bdc9b9bf0492fe3b63bd31cc9e.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6921_png_bbox_14_jpg.rf.adf24fc7779365e9906dfeb8d847f8e5.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA03-W4_3320_bbox_9_jpg.rf.e0b3a54bef0b2341930374b9513b475e.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA07-BL_7604_bbox_3_jpg.rf.68022b3ac66fe236ec032fd9eea666dc.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA22-BL_2724_bbox_3_jpg.rf.f8a1dd1f28fc08a44e23a1f016bb679b.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_3421_bbox_0_jpg.rf.3a3848b9bd3fc92fcff7e750212b5f4a.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA09-W4_7884_bbox_1_jpg.rf.53078b2692f8ca0883006d20377557e3.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_8986_bbox_1_jpg.rf.477337d42143b738c79e965a63880911.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_4737_bbox_3_jpg.rf.082f1e3a59f3aaed8a7bfaa603cb3291.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_5_img_6993_png_bbox_1_jpg.rf.b9b70d70f08aea65afc6cc74eee7f312.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6918_png_bbox_6_jpg.rf.736c5d3b1a213ab5c6213a417c29fe40.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA09-W4_3452_bbox_2_jpg.rf.ae2fbc6f75ae015dbb54197509d9dcb2.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6930_png_bbox_18_jpg.rf.a316abc68477827af27af1db8f863375.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA21-W4_8897_bbox_3_jpg.rf.7d4fc5e3e14a926176248fe939932bde.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-NM04-BL_6489_bbox_7_jpg.rf.2f53930a7dba87056e27f99e58b467b6.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA06-W4_4024_bbox_6_jpg.rf.53427bf8b79f820eb70a3a7eec6893bc.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_8986_bbox_1_jpg.rf.66121fe54d44c34dae7987f388265b20.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6925_png_bbox_13_jpg.rf.69f065aa2eee60ef27120d88b45801a1.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_8880_bbox_4_jpg.rf.23a1e2601d71ac67472d558d0ec77de2.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6921_png_bbox_15_jpg.rf.ff9b1e03847922fa69224161be4ffccd.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-NM02-BL_4365_bbox_2_jpg.rf.cb90864eddcf130fdad2f8e129adeb40.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_5_img_6993_png_bbox_3_jpg.rf.fd94019deaa6b931d32341f654ce9fb3.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA07-BL_1368_bbox_7_jpg.rf.f889667089a5f551a776ddf827ebb6d7.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA03-W4_3320_bbox_9_jpg.rf.617b0330b2aeb6823520cc2b96eb949a.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_9_img_7105_png_bbox_0_jpg.rf.40b7e6dd1e641482e2166cf7916b51c5.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6921_png_bbox_16_jpg.rf.cecf9fb49c6420b751fa08ff9963b6f8.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA07-BL_5687_bbox_37_jpg.rf.91361fffa2568eeff74e727ea4537fd1.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-BL_7107_bbox_1_jpg.rf.5ff0d77c756b296559bac63c118b7c9a.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA06-W4_679_bbox_3_jpg.rf.59164f5cd35369c034b20d152c976b97.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_1_img_6851_png_bbox_38_jpg.rf.e06325f1887c982badba810337d79c85.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6921_png_bbox_17_jpg.rf.fed455b2cb870a7b12920b1c1b77be0b.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA10-BL_5304_bbox_4_jpg.rf.5eed12c79c2d8638c6d8aa8bfa16d5ce.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/DM2_3_img_6921_png_bbox_13_jpg.rf.094f3492195f08b4f2fc7a621d5b4f7b.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_9904_bbox_1_jpg.rf.ad12b6563bf81459d84d1bc3dc31d3c2.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-BL_827_bbox_0_jpg.rf.6a23082322744ca55abe542e48e2c1f4.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA22-BL_1358_bbox_2_jpg.rf.5155c482fe5fb39989e7f299c01d0962.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA21-W4_1588_bbox_6_jpg.rf.f8d71c75ad3de1781a79654a3fde3ba9.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-NM04-BL_4694_bbox_1_jpg.rf.dd617c18d48551aefa1ef3b089b314eb.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA18-W4_3421_bbox_0_jpg.rf.23f02bc2f4a4f34e42a9f6b6c87f343b.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/neutrophil/FO-CA03-W4_3320_bbox_6_jpg.rf.4d081946ba0c3b7217a7037c9b557c9e.jpg,1,0,0,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA16-BL_254_bbox_0_jpg.rf.22c3c54f060dc070e357013cc938c911.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA15-W4_4511_bbox_5_jpg.rf.3fbccab51d5021b1076f908e1e21b515.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA09-W4_5972_bbox_0_jpg.rf.6b41298bffa9bd05f7f9944d9d7b6ec9.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA07-BL_3607_bbox_0_jpg.rf.03a48bd2311ca70a397deed99f05e5b8.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA09-BL_6554_bbox_1_jpg.rf.0711bbaf72d90e5ecdba4e536b8c478a.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/DM2_3_img_6921_png_bbox_30_jpg.rf.0303ddbc91b5e80294f1f788ee258550.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA15-BL_4801_bbox_0_jpg.rf.f068c1c64d9662c56d2bf0ba7ec4ce96.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA16-W4_9614_bbox_17_jpg.rf.7030607d39424b6eaa9d118ec131b39b.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA13-W4_1822_bbox_1_jpg.rf.accb9c35f238bcc9136e24744b409813.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA05-BL_5333_bbox_6_jpg.rf.3b62a464b9fccd80f4c02a3491e11843.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA19-BL_9519_bbox_2_jpg.rf.538c8e6b34b6076dea79b4683ea0c191.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA14-BL_770_bbox_6_jpg.rf.4feda25b768384d992bd8a5616e57091.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/DM2_1_img_6850_png_bbox_0_jpg.rf.60d6ea04eba1f24624393fea9e619324.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA07-BL_5687_bbox_17_jpg.rf.775be482d509be65c3d158a04e33e45d.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA21-W4_813_bbox_1_jpg.rf.e7dc9ea51ea779ee5d9e0af5851562ba.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA09-BL_6554_bbox_0_jpg.rf.ddca5cd81bdc3518bccb23055c3988c5.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA18-W4_4737_bbox_4_jpg.rf.365e6f9054c5c4909384b609ff436d43.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA18-W4_3228_bbox_0_jpg.rf.a64c96d08090ce0ca616743c5f639e88.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA04-BL_2990_bbox_1_jpg.rf.af4e827c8dd03488bf5cc376789988bf.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA04-W4_3272_bbox_2_jpg.rf.053855360367a8fff25160e0a723f18f.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA14-BL_7372_bbox_1_jpg.rf.67891c9d0baf711e6b136ae8940e24e0.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA02-BL_1428_bbox_1_jpg.rf.2f9e5a112d7592920696d282d00158a2.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-NM05-BL_1391_bbox_0_jpg.rf.75477febeb1277edcdcf6523dfb9dfb4.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA01-W4_7980_bbox_3_jpg.rf.da82c51f47e7889a4d5c33a651618cfa.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA01-BL_6083_bbox_11_jpg.rf.c43052dfcb01a9564fd136fcdf77a7f2.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA16-W4_9614_bbox_10_jpg.rf.7a908c3f53df5aa640699263489b5541.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA03-BL_7273_bbox_0_jpg.rf.06f7f954ea7061325b9347db7b83a84c.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA16-BL_3032_bbox_1_jpg.rf.3d8dfcbae622f2b652b36e70dc9f9b6e.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/DM2_1_img_6853_png_bbox_5_jpg.rf.55c2e4769159226add3fff7c9a42e99f.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA15-W4_4511_bbox_5_jpg.rf.8615e42b1f39dea660b4e06438d00123.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA01-BL_799_bbox_3_jpg.rf.d389a2fb1b087fb972cae91a31d099f8.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA18-W4_8880_bbox_2_jpg.rf.7773ff6db52c800e2bec4daa265721a0.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA16-BL_5865_bbox_0_jpg.rf.08c8fe4cf8ee2bd8f9131eab3db7ad26.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA20-BL_6745_bbox_0_jpg.rf.516d6b1bfc82b2b5b40053627bbf172b.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA15-W4_3032_bbox_4_jpg.rf.02490036f624cce951f747ddcf5625df.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA06-BL_4047_bbox_5_jpg.rf.8fd67c15da5c0c73bd2f8b3212d72772.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA20-W4_3827_bbox_0_jpg.rf.d959d3d17b5d5fb1d572d650aa0b76d2.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA07-BL_7661_bbox_1_jpg.rf.e05fd247dd8f2d039b382b290b0b7371.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA16-W4_8514_bbox_4_jpg.rf.8f72f53ba4da6b48e14bf71ca0731da2.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA16-W4_5550_bbox_0_jpg.rf.77abb8bf51d0c51337d59b8e27f01359.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA19-BL_3070_bbox_0_jpg.rf.0caa2c03dc831a36fc3729814c235f0b.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA04-BL_6286_bbox_0_jpg.rf.51a01f1afc9acbcb99776cc6e1239708.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA06-BL_5584_bbox_2_jpg.rf.cb2941b30987e40f799d109e4ad77c5e.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA14-BL_770_bbox_6_jpg.rf.a562d9747571a602aa56d0ef87213df3.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA03-BL_5181_bbox_0_jpg.rf.154710abfaf2fc4ba5e2f832b8bac50f.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA09-BL_7839_bbox_1_jpg.rf.958414a9f84111be2b8260f920298fa2.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA07-BL_3607_bbox_5_jpg.rf.6c663866b3c52cbc2ca501973afd768e.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA03-W4_7171_bbox_0_jpg.rf.ce979aaba144eca62d3dc64b63a1801a.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA11-BL_3396_bbox_1_jpg.rf.1bae7c257f471e2856f9ef9e15eafe85.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA07-W4_4317_bbox_2_jpg.rf.ee7169433e1e6ed9de5056654a4b97f9.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA05-BL_8461_bbox_1_jpg.rf.b5d2e9be831aa389cf1da3154e37952f.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA10-W4_129_bbox_0_jpg.rf.42910fd065589fd95a9da0888c95406a.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA07-BL_1368_bbox_0_jpg.rf.20f5996b3a98d1fb220e07cbda257e51.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA06-BL_4047_bbox_1_jpg.rf.a16d49fb3b40fe1280ddbe3114eac97c.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA18-BL_1964_bbox_1_jpg.rf.ed92f2150500abd13137331ecbf2922c.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA05-BL_5333_bbox_5_jpg.rf.fec5b74b60abc903b5b308240b7c1130.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA10-W4_429_bbox_0_jpg.rf.24223918a0efdeae790bc4718692e783.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA01-BL_6083_bbox_0_jpg.rf.8ec69a4da803a0e1d108a83f98b30657.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA21-W4_1588_bbox_3_jpg.rf.4d3fea9f7d37a1e480f73cd4ae6c6212.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/DM2_3_img_6913_png_bbox_10_jpg.rf.1f3e94e3a7603f7cdfd81ee08acc6fe6.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA06-BL_1853_bbox_3_jpg.rf.62595f4a30d6a432e021f9038926fe92.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA07-W4_667_bbox_2_jpg.rf.2ec93d9cd60e7f21c53af553e1a811af.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA20-BL_2854_bbox_1_jpg.rf.a612c65cc0aeb08ee885a339df909209.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/DM2_3_img_6918_png_bbox_17_jpg.rf.4e3df89bfc21b3758fed28278f81ee7e.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA18-W4_6734_bbox_1_jpg.rf.42ced1bc7a89f1d42ae4dc0693a66f76.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA07-BL_5687_bbox_4_jpg.rf.e1196ae6d725fa27ac4906ef27a04535.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/DM2_1_img_6842_png_bbox_26_jpg.rf.7a5e49daa634da0ab80d65ba72c105ed.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/DM2_3_img_6925_png_bbox_15_jpg.rf.d6415721eadb374c8682501ef0b2fd4b.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA01-BL_5457_bbox_6_jpg.rf.e043395ba03f9f46581956d6ffc4c2c9.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA07-W4_974_bbox_3_jpg.rf.a3692c89556f2bc9bf7d88e43655bb2e.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA07-W4_5945_bbox_2_jpg.rf.69cf05a16caa1523134358840925281d.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA22-BL_9493_bbox_1_jpg.rf.2252313cae9188885616946b6f6b7b9a.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/DM2_3_img_6913_png_bbox_0_jpg.rf.ff0542ad979d67db109ee84d7f620547.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/DM2_3_img_6913_png_bbox_2_jpg.rf.3802d5ae1e3e0453d41537325b6da03c.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA16-BL_324_bbox_0_jpg.rf.2fa1d7ad97ca10e3e17eb9fafc019486.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA07-W4_974_bbox_2_jpg.rf.4bc4f32c99bfec44a7a6520bc28d5f93.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA18-BL_9108_bbox_0_jpg.rf.cde47400a5519384bade91658fdb7a5e.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA20-W4_7538_bbox_4_jpg.rf.ae0828ddd4b004048028b216786e3e47.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA19-BL_1806_bbox_0_jpg.rf.af6f4935824c16719cda224bafd311de.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-NM02-BL_1029_bbox_1_jpg.rf.fb6ba717c44cb8bab3938ad29f72f253.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA14-BL_9737_bbox_1_jpg.rf.9d2013ecd1ce5070ea9864bc66f87dad.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA17-BL_7615_bbox_1_jpg.rf.7167a3087408792b9d0a3f80861557a3.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA14-BL_9189_bbox_0_jpg.rf.2249d43ac6343d91731dc32943480bdb.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-NM04-BL_1860_bbox_6_jpg.rf.61808478d01393ba35905be9450b6e92.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA16-W4_9994_bbox_1_jpg.rf.b0d373b54d0af11ee69adb44130067f4.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA12-BL_1768_bbox_1_jpg.rf.6086c6cc8987b09bdc594c429b9d235c.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA18-W4_1849_bbox_0_jpg.rf.b76eb2c4e6825391c1846f5b53542b8d.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA13-BL_2975_bbox_0_jpg.rf.7fc1b55ec998fa37379ab8d03ff2d9d4.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-IN02-BL_6217_bbox_0_jpg.rf.81d6a568c5d6d295f6acd3feb0bde1eb.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA05-W4_3458_bbox_2_jpg.rf.c56e1f9f46821a6d0d0f5c59eb23a9f6.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA01-BL_5457_bbox_6_jpg.rf.6d016f8eb2de055cfce8504cd77d0721.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA01-W4_5154_bbox_0_jpg.rf.d0f7b69e2d31206925262f9c4aed8d47.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA16-BL_6086_bbox_0_jpg.rf.7ce58f8d65ced9c63adb0200692ca433.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA09-W4_1206_bbox_2_jpg.rf.12fe7edb3fcd3d9085f4b8879379fd7a.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA16-W4_3625_bbox_0_jpg.rf.d70df350fa492aa66116661c93cde7e6.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA07-W4_1765_bbox_3_jpg.rf.33eb200e1c074b685347ac51c347d0bc.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA06-BL_7030_bbox_1_jpg.rf.25513a8f721346e155d3c57fe451f0d6.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA07-W4_5945_bbox_1_jpg.rf.d9a05af8b90f78263ed42b4b15406a34.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA04-W4_3272_bbox_2_jpg.rf.0527d472dfb81b5cb70d1d977002561c.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA05-BL_8461_bbox_1_jpg.rf.f140a45f837b5e5cebb60fe7e712220c.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA21-W4_813_bbox_4_jpg.rf.e2c4593d8bc728421e40254968fc68cd.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-IN11-BL_1897_bbox_4_jpg.rf.c06f5c83556c42e1a0e69b43279aa58f.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA04-W4_3272_bbox_3_jpg.rf.d1bbf52c3bee70add0341b948b7a9bcf.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA12-BL_8608_bbox_2_jpg.rf.29860142e883bce5f404e9c062e7722b.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA07-BL_299_bbox_9_jpg.rf.c1770794d72133091e6a209631d61948.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA16-W4_8931_bbox_5_jpg.rf.d31e0ab3970371b8f93c1d91a3026bc9.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA18-W4_8964_bbox_5_jpg.rf.d31931b57dfeac7dc748155b43808bf6.jpg,0,0,1,0,0,0,0,0
cell_classification-1/train/macrophage/FO-CA02-BL_9191_bbox_2_jpg.rf.6ed52fe6a8e435be3fddab0ca6c05559.jpg,0,0,1,0,0,0,0,0
