image_name,ascus,asch,lsil,hsil,scc,agc,trichomonas,candida,flora,herps,actinomyces
ComparisonDetector/train/04767.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04753.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/06380.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/05452.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/01138.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/06761.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/04679.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02511.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetector/train/01539.bmp,1,1,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/07411.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/05145.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02969.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/02090.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00563.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/05121.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetector/train/02131.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/06453.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/03268.bmp,1,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/05161.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetector/test/01921.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/06122.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04556.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetector/train/03981.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/01033.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/06541.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02769.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/05640.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/06326.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/06257.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/07215.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00012.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00139.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/02384.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/05002.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/07407.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/06788.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/06983.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/04126.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/06693.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00128.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/test/03438.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03035.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/test/06987.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/02422.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/06571.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/01581.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/06498.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/01064.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/01857.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/04209.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/06229.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04484.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/07362.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/04964.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/07065.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/07402.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/05008.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetector/train/01425.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02600.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/01503.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/06013.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetector/train/00342.bmp,0,1,1,1,0,0,0,0,0,0,0
ComparisonDetector/train/01881.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/04683.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03519.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/05276.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04719.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/05055.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/06319.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/01155.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetector/train/06299.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/01201.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/04712.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/00212.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/test/01701.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetector/train/01863.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/01019.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/01924.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/06508.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/06670.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02210.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/02944.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00009.bmp,0,1,1,1,0,0,0,0,0,0,0
ComparisonDetector/train/06956.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/01432.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/07259.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/07025.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04422.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00464.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/06037.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/07358.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/00750.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/05589.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/00256.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/07359.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/01047.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/test/00812.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03433.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/06274.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/02025.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03706.bmp,1,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04109.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/04037.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00300.bmp,0,0,1,1,1,0,0,0,0,0,0
ComparisonDetector/test/02230.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetector/train/05053.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetector/train/02018.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/07093.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00214.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/06014.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetector/train/04864.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/05453.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/06683.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04112.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/test/05755.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/02900.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetector/train/05218.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/02461.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/01017.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/05334.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/05073.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetector/train/03424.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/06209.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02698.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/02976.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/05405.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/06643.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/02728.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/00163.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/01091.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/01547.bmp,1,1,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/04099.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/06517.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/06813.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00821.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/05629.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/04648.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/01465.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/06604.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03885.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02007.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/07298.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/06501.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/07222.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/03335.bmp,0,1,1,1,0,0,0,0,0,0,0
ComparisonDetector/test/06389.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/05749.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/test/02001.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03122.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetector/train/04365.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/06474.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/05293.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/02784.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetector/train/01745.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetector/train/01474.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/02867.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/05492.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/00760.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/01027.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/06578.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/00617.bmp,0,1,0,1,1,0,0,0,0,0,0
ComparisonDetector/train/04617.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/04833.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04800.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/05683.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00267.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/05963.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/04946.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/04878.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/00856.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03294.bmp,1,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00172.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/02314.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/01817.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetector/train/06006.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetector/train/00236.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/01419.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00553.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetector/train/05828.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/01905.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/05643.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/01477.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/06737.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/07137.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/05780.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/00890.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/07443.bmp,0,0,0,0,0,0,0,0,0,0,1
ComparisonDetector/train/05118.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04544.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/test/04755.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04425.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/07201.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/01662.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/00312.bmp,0,1,1,1,0,0,0,0,0,0,0
ComparisonDetector/train/00456.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/00158.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/01145.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetector/train/02133.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/05669.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/06352.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04387.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetector/train/02501.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetector/train/07350.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/07380.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/01102.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/05431.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/test/00134.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/00859.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02360.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02421.bmp,1,1,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/02802.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/05567.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04701.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00024.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetector/train/06247.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/01500.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02321.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03375.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/06445.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/test/01757.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetector/train/06677.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03206.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/02444.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03500.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/01685.bmp,0,0,0,1,0,0,0,0,1,0,0
ComparisonDetector/train/07268.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/test/04523.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/test/01819.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/01846.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03460.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04235.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04540.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/06393.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/02440.bmp,0,0,0,0,0,0,0,0,0,0,1
ComparisonDetector/train/04674.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetector/train/05396.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/01957.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02357.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02678.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/04102.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/00692.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/05099.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/01320.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00960.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/01780.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/06001.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetector/train/02869.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/04457.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/00876.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/01730.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/01290.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/test/07313.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/02242.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetector/train/06614.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/01603.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/03109.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetector/train/06823.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/01764.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/03867.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetector/train/06337.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/06030.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02151.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/test/05411.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/06913.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00159.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/05120.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetector/train/04725.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00086.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03082.bmp,0,0,0,0,0,0,0,1,1,0,0
ComparisonDetector/train/03125.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetector/train/00029.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02687.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/05369.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/06214.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02997.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04616.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/00634.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetector/train/00728.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/04345.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/04581.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/02260.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetector/train/05041.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/02881.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/01650.bmp,0,1,1,1,0,0,0,0,0,0,0
ComparisonDetector/train/04778.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02610.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/02506.bmp,1,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/03538.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00251.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02916.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/06799.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02014.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/01345.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04117.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/04313.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/04294.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/06097.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04882.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00190.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/01897.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03322.bmp,1,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00965.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03603.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/01095.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/00847.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04384.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/04614.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/04239.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/06019.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetector/train/01142.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetector/train/05491.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/05077.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00536.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/01798.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetector/train/05619.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/01331.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03631.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetector/train/03311.bmp,1,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02177.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/05130.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/04156.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03721.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/02008.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/06988.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/03831.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/02609.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/01991.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00774.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/02486.bmp,0,1,1,1,0,0,0,0,0,0,0
ComparisonDetector/train/00098.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetector/test/04711.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03882.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/01664.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/05989.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/test/03684.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03566.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/03330.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/00501.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/01183.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/03174.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/05082.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/05598.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetector/train/04632.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/04108.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetector/train/06249.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetector/train/02750.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetector/train/02178.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetector/train/01104.bmp,0,0,0,0,0,0,1,0,0,0,0
