image_name,ascus,asch,lsil,hsil,scc,agc,trichomonas,candida,flora,herps,actinomyces
ComparisonDetectorDataset/test/03350.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03328.bmp,1,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06828.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01380.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00509.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02563.bmp,1,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02306.bmp,0,1,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/02017.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05203.bmp,0,1,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/06794.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/test/01584.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04706.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02920.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03818.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/02209.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06797.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01781.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06843.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/00997.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06829.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04591.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06415.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02676.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00747.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05649.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/test/04847.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/06996.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/04330.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/06932.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03726.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/03037.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00901.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/04213.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06754.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/01062.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/06684.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05968.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/00657.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07265.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/00701.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/test/04208.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04246.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06261.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06991.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/06119.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04925.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07408.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/07177.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03505.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04468.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06262.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05897.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/00486.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/02401.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04993.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03056.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/train/06896.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03988.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06890.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/04818.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/test/00673.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01426.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00187.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/05577.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06102.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07036.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02753.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07157.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03412.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01852.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04382.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02043.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00494.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/04303.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/test/01988.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00791.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/04356.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/00585.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03431.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01696.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/test/03165.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02253.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/train/05832.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/05773.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/01840.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04342.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/06420.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/02981.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05893.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/test/04534.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/test/04742.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/02433.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03962.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05160.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/04829.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/07353.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/test/06455.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03088.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/train/00711.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/train/00523.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02496.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00284.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05409.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/06086.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01373.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05389.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00376.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03499.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04825.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03261.bmp,0,1,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/02762.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/04928.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/06778.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/02377.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05101.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06852.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/00898.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/03927.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06698.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03170.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06605.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03574.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/train/06490.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05107.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06276.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/05662.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/04834.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00182.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/00191.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/00880.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/01705.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/train/00195.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/05286.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/02837.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03161.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05486.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00620.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00202.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/05184.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/06833.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03317.bmp,1,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01506.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/06824.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05377.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/02029.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03759.bmp,0,0,0,0,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/04511.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06298.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07051.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06178.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/05416.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/02830.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06960.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06663.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03860.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06219.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07153.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03621.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/train/06943.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01048.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/00905.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/03652.bmp,0,0,0,0,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/00234.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04202.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00789.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/02290.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/07213.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04475.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/01855.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03612.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04851.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/00508.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06269.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01997.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06524.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00110.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/train/05294.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/test/05793.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/04430.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01880.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01126.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/02507.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/04559.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01611.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06538.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04620.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/04781.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/03581.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/train/05877.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/04838.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01246.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00785.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04896.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03697.bmp,0,1,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06695.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00118.bmp,0,0,0,0,0,0,0,1,0,0,0
ComparisonDetectorDataset/train/07260.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/05102.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05155.bmp,0,1,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/05876.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/05309.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/05586.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/test/05154.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/07322.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/06388.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02640.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06534.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07208.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06180.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05834.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/00364.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05028.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01615.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00488.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/03932.bmp,1,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03162.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04767.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04753.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06380.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05452.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/01138.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/06761.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/04679.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02511.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/01539.bmp,1,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07411.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/05145.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02969.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/02090.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00563.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05121.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/train/02131.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06453.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03268.bmp,1,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05161.bmp,0,0,0,1,1,0,0,0,0,0,0
ComparisonDetectorDataset/test/01921.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06122.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04556.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03981.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/01033.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/06541.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02769.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/05640.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/06326.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/06257.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07215.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00012.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00139.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02384.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05002.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07407.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/06788.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/06983.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/04126.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/06693.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00128.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/03438.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03035.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/06987.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/02422.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06571.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/01581.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06498.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01064.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/01857.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/04209.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06229.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04484.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07362.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/04964.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07065.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07402.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/05008.bmp,0,0,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01425.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02600.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01503.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06013.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/train/00342.bmp,0,1,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01881.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/test/04683.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03519.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05276.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04719.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05055.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06319.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01155.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/train/06299.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01201.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04712.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00212.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/test/01701.bmp,0,0,0,0,0,0,0,0,0,1,0
ComparisonDetectorDataset/train/01863.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01019.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01924.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06508.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06670.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02210.bmp,1,0,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02944.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00009.bmp,0,1,1,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06956.bmp,0,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/01432.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07259.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/07025.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/04422.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/00464.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/06037.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07358.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/00750.bmp,1,0,1,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/05589.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/train/00256.bmp,0,1,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/07359.bmp,0,0,0,0,0,1,0,0,0,0,0
ComparisonDetectorDataset/train/01047.bmp,0,0,0,0,0,0,1,0,0,0,0
ComparisonDetectorDataset/test/00812.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03433.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/06274.bmp,0,1,0,0,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/02025.bmp,0,0,0,1,0,0,0,0,0,0,0
ComparisonDetectorDataset/train/03706.bmp,1,1,0,1,0,0,0,0,0,0,0
